"Time","hestia/local/temperature.mean"
2023-08-04 02:00:00,81 °F
2023-08-04 02:10:00,82 °F
2023-08-04 02:25:00,82.5 °F
2023-08-04 02:35:00,81 °F
2023-08-04 02:40:00,82 °F
2023-08-04 03:05:00,82.5 °F
2023-08-04 03:10:00,81 °F
2023-08-04 03:20:00,82 °F
2023-08-04 03:45:00,82.5 °F
2023-08-04 03:50:00,81 °F
2023-08-04 04:00:00,82 °F
2023-08-04 04:25:00,82.5 °F
2023-08-04 04:35:00,81 °F
2023-08-04 04:40:00,82 °F
2023-08-04 05:10:00,82.5 °F
2023-08-04 05:15:00,83 °F
2023-08-04 08:10:00,82 °F
2023-08-04 08:20:00,81.5 °F
2023-08-04 08:30:00,83 °F
2023-08-04 08:35:00,82 °F
2023-08-04 08:40:00,81 °F
2023-08-04 08:45:00,82 °F
2023-08-04 09:00:00,83 °F
2023-08-04 10:50:00,84 °F
2023-08-04 10:55:00,83 °F
2023-08-04 11:00:00,82 °F
2023-08-04 11:10:00,83 °F
2023-08-04 11:50:00,84 °F
2023-08-04 11:55:00,83 °F
2023-08-04 12:05:00,82.3 °F
2023-08-04 12:10:00,83 °F
2023-08-04 12:45:00,83.5 °F
2023-08-04 13:00:00,82 °F
2023-08-04 13:05:00,83 °F
2023-08-04 13:45:00,83.7 °F
2023-08-04 13:50:00,83 °F
2023-08-04 14:05:00,82.3 °F
2023-08-04 14:10:00,83 °F
2023-08-04 14:35:00,83.5 °F
2023-08-04 14:45:00,82 °F
2023-08-04 14:50:00,82 °F
2023-08-04 14:55:00,83 °F
2023-08-04 15:00:00,82 °F
2023-08-04 15:40:00,81 °F
2023-08-04 16:55:00,82 °F
2023-08-04 17:25:00,82.7 °F
2023-08-04 17:30:00,82 °F
2023-08-04 17:40:00,81 °F
2023-08-04 17:45:00,82 °F
2023-08-04 17:55:00,83 °F
2023-08-04 18:00:00,82 °F
2023-08-04 18:10:00,81 °F
2023-08-04 18:15:00,82 °F
2023-08-04 18:25:00,83 °F
2023-08-04 18:30:00,82 °F
2023-08-04 18:40:00,81 °F
2023-08-04 18:45:00,82 °F
2023-08-04 18:55:00,82.5 °F
2023-08-04 19:10:00,81 °F
2023-08-04 19:15:00,82 °F
2023-08-04 19:25:00,83 °F
2023-08-04 19:30:00,82 °F
2023-08-04 19:40:00,81 °F
2023-08-04 19:45:00,82 °F
2023-08-04 19:55:00,82.5 °F
2023-08-04 20:10:00,81 °F
2023-08-04 20:15:00,82 °F
2023-08-04 20:25:00,83 °F
2023-08-04 20:30:00,82 °F
2023-08-04 20:40:00,81 °F
2023-08-04 20:45:00,82 °F
2023-08-04 20:55:00,83 °F
2023-08-04 21:00:00,82 °F
2023-08-04 21:10:00,81 °F
2023-08-04 21:15:00,82 °F
2023-08-04 21:30:00,82.5 °F
2023-08-04 21:40:00,81 °F
2023-08-04 21:45:00,82 °F
2023-08-04 22:00:00,82.5 °F
2023-08-04 22:10:00,81 °F
2023-08-04 22:15:00,82 °F
2023-08-04 22:30:00,82.5 °F
2023-08-04 22:40:00,81 °F
2023-08-04 22:45:00,82 °F
2023-08-04 23:00:00,83 °F
2023-08-05 00:40:00,83.5 °F
2023-08-05 00:45:00,82 °F
2023-08-05 00:55:00,83 °F
2023-08-05 01:40:00,83.5 °F
2023-08-05 01:45:00,82 °F
2023-08-05 01:55:00,83 °F
2023-08-05 02:35:00,83.5 °F
2023-08-05 02:40:00,82 °F
2023-08-05 02:50:00,83 °F
2023-08-05 03:35:00,83.5 °F
2023-08-05 03:45:00,82 °F
2023-08-05 03:50:00,83 °F
2023-08-05 04:45:00,84 °F
2023-08-05 04:50:00,83 °F
2023-08-05 04:55:00,82 °F
2023-08-05 05:05:00,83 °F
2023-08-05 05:55:00,83.5 °F
2023-08-05 06:05:00,82 °F
2023-08-05 06:10:00,83 °F
2023-08-05 07:05:00,83.5 °F
2023-08-05 07:15:00,82 °F
2023-08-05 07:20:00,83 °F
2023-08-05 08:55:00,82 °F
2023-08-05 09:00:00,81 °F
2023-08-05 09:05:00,82 °F
2023-08-05 09:15:00,82.5 °F
2023-08-05 09:25:00,81 °F
2023-08-05 09:30:00,82 °F
2023-08-05 09:40:00,82.7 °F
2023-08-05 09:45:00,82 °F
2023-08-05 09:50:00,81 °F
2023-08-05 09:55:00,82 °F
2023-08-05 10:10:00,82.5 °F
2023-08-05 10:20:00,81 °F
2023-08-05 10:30:00,82 °F
2023-08-05 10:45:00,83 °F
2023-08-05 10:50:00,82 °F
2023-08-05 11:00:00,81 °F
2023-08-05 11:05:00,82 °F
2023-08-05 11:20:00,82.5 °F
2023-08-05 11:25:00,82.5 °F
2023-08-05 11:35:00,81.5 °F
2023-08-05 11:50:00,83 °F
2023-08-05 11:55:00,82.5 °F
2023-08-05 12:30:00,82 °F
2023-08-05 12:35:00,83 °F
2023-08-05 13:25:00,82 °F
2023-08-05 13:30:00,83 °F
2023-08-05 13:55:00,83.5 °F
2023-08-05 14:05:00,82 °F
2023-08-05 14:35:00,81.3 °F
2023-08-05 14:40:00,82 °F
2023-08-05 15:10:00,81 °F
2023-08-05 16:10:00,80.5 °F
2023-08-05 16:15:00,80.5 °F
2023-08-05 16:20:00,82 °F
2023-08-05 16:50:00,82.5 °F
2023-08-05 17:00:00,81.3 °F
2023-08-05 17:05:00,82 °F
2023-08-05 17:10:00,83 °F
2023-08-05 17:15:00,82.3 °F
2023-08-05 17:20:00,81 °F
2023-08-05 17:25:00,82 °F
2023-08-05 17:35:00,82.5 °F
2023-08-05 17:45:00,81 °F
2023-08-05 17:50:00,82 °F
2023-08-05 17:55:00,83 °F
2023-08-05 18:00:00,82 °F
2023-08-05 18:05:00,81 °F
2023-08-05 18:10:00,82 °F
2023-08-05 18:15:00,83 °F
2023-08-05 18:20:00,82 °F
2023-08-05 18:25:00,81 °F
2023-08-05 18:30:00,82 °F
2023-08-05 18:35:00,83 °F
2023-08-05 18:40:00,82 °F
2023-08-05 18:45:00,81 °F
2023-08-05 18:50:00,82 °F
2023-08-05 18:55:00,83 °F
2023-08-05 19:00:00,82 °F
2023-08-05 19:05:00,81 °F
2023-08-05 19:10:00,82 °F
2023-08-05 19:15:00,83 °F
2023-08-05 19:45:00,83.5 °F
2023-08-05 19:55:00,82.5 °F
2023-08-05 20:10:00,83.5 °F
2023-08-05 20:15:00,82 °F
2023-08-05 20:20:00,83 °F
2023-08-05 20:35:00,83.5 °F
2023-08-05 20:45:00,82.5 °F
2023-08-05 21:00:00,83.5 °F
2023-08-05 21:05:00,82 °F
2023-08-05 21:10:00,83 °F
2023-08-05 21:20:00,83.5 °F
2023-08-05 21:25:00,83.5 °F
2023-08-05 21:30:00,82 °F
2023-08-05 21:35:00,83 °F
2023-08-05 21:45:00,83.5 °F
2023-08-05 21:50:00,82 °F
2023-08-05 21:55:00,83 °F
2023-08-05 22:15:00,83.5 °F
2023-08-05 22:20:00,82 °F
2023-08-05 22:25:00,83 °F
2023-08-05 22:45:00,83.5 °F
2023-08-05 22:50:00,82 °F
2023-08-05 22:55:00,83 °F
2023-08-05 23:10:00,83.5 °F
2023-08-05 23:20:00,82 °F
2023-08-05 23:30:00,83 °F
2023-08-05 23:55:00,83.7 °F
2023-08-06 00:00:00,83 °F
2023-08-06 00:05:00,82 °F
2023-08-06 00:15:00,83 °F
2023-08-06 01:00:00,83.5 °F
2023-08-06 01:10:00,82 °F
2023-08-06 01:20:00,83 °F
2023-08-06 02:35:00,83.5 °F
2023-08-06 02:45:00,82 °F
2023-08-06 02:55:00,83 °F
2023-08-06 03:35:00,83.7 °F
2023-08-06 03:40:00,83 °F
2023-08-06 03:45:00,82 °F
2023-08-06 03:55:00,83 °F
2023-08-06 05:55:00,83.5 °F
2023-08-06 06:00:00,83.5 °F
2023-08-06 06:05:00,82 °F
2023-08-06 06:20:00,83 °F
2023-08-06 07:50:00,83.5 °F
2023-08-06 08:00:00,82 °F
2023-08-06 08:10:00,81 °F
2023-08-06 08:40:00,80 °F
2023-08-06 08:45:00,81 °F
2023-08-06 08:55:00,82 °F
2023-08-06 09:55:00,82.5 °F
2023-08-06 10:05:00,81 °F
2023-08-06 10:10:00,81.6 °F
2023-08-06 10:15:00,82 °F
2023-08-06 10:40:00,82.5 °F
2023-08-06 10:55:00,81 °F
2023-08-06 11:00:00,82 °F
2023-08-06 11:35:00,82.5 °F
2023-08-06 11:55:00,81 °F
2023-08-06 12:00:00,82 °F
2023-08-06 12:30:00,82.5 °F
2023-08-06 12:55:00,81.5 °F
2023-08-06 13:30:00,82.5 °F
2023-08-06 13:35:00,82.5 °F
2023-08-06 13:55:00,81.5 °F
2023-08-06 14:25:00,82.5 °F
2023-08-06 14:50:00,81 °F
2023-08-06 14:55:00,82 °F
2023-08-06 15:25:00,82.5 °F
2023-08-06 15:55:00,81.5 °F
2023-08-06 16:15:00,82.5 °F
2023-08-06 16:30:00,81.3 °F
2023-08-06 16:35:00,82 °F
2023-08-06 16:45:00,82.7 °F
2023-08-06 16:50:00,82 °F
2023-08-06 17:00:00,81.5 °F
2023-08-06 17:10:00,83 °F
2023-08-06 17:15:00,82 °F
2023-08-06 17:25:00,81 °F
2023-08-06 17:30:00,82 °F
2023-08-06 17:40:00,83 °F
2023-08-06 17:45:00,82 °F
2023-08-06 17:55:00,81.5 °F
2023-08-06 18:05:00,83 °F
2023-08-06 18:10:00,82 °F
2023-08-06 18:20:00,81.5 °F
2023-08-06 18:30:00,83 °F
2023-08-06 18:35:00,82 °F
2023-08-06 18:45:00,81 °F
2023-08-06 18:50:00,82 °F
2023-08-06 19:00:00,82.5 °F
2023-08-06 19:15:00,81.5 °F
2023-08-06 19:25:00,83 °F
2023-08-06 19:30:00,82 °F
2023-08-06 19:40:00,81 °F
2023-08-06 19:45:00,82 °F
2023-08-06 19:50:00,83 °F
2023-08-06 19:55:00,82 °F
2023-08-06 20:05:00,81 °F
2023-08-06 20:10:00,82 °F
2023-08-06 20:20:00,82.5 °F
2023-08-06 20:30:00,81 °F
2023-08-06 20:35:00,82 °F
2023-08-06 20:45:00,82.5 °F
2023-08-06 20:55:00,81 °F
2023-08-06 21:00:00,82 °F
2023-08-06 21:10:00,82.7 °F
2023-08-06 21:15:00,82 °F
2023-08-06 21:20:00,81 °F
2023-08-06 21:25:00,82 °F
2023-08-06 21:40:00,83 °F
2023-08-06 22:55:00,82 °F
2023-08-06 23:10:00,83 °F
2023-08-07 00:15:00,83.5 °F
2023-08-07 00:25:00,82 °F
2023-08-07 00:35:00,83 °F
2023-08-07 01:20:00,83.5 °F
2023-08-07 01:25:00,82 °F
2023-08-07 01:35:00,83 °F
2023-08-07 02:50:00,84 °F
2023-08-07 02:55:00,83 °F
2023-08-07 03:15:00,83 °F
2023-08-07 03:25:00,82 °F
2023-08-07 03:35:00,81.5 °F
2023-08-07 03:50:00,82.5 °F
2023-08-07 04:00:00,81 °F
2023-08-07 04:05:00,82 °F
2023-08-07 04:25:00,82.5 °F
2023-08-07 04:35:00,81 °F
2023-08-07 04:40:00,82 °F
2023-08-07 05:15:00,83 °F
2023-08-07 07:40:00,83.5 °F
2023-08-07 07:45:00,83.7 °F
2023-08-07 08:15:00,83 °F
2023-08-07 08:20:00,82 °F
2023-08-07 08:25:00,81 °F
2023-08-07 08:30:00,82 °F
2023-08-07 08:40:00,82.5 °F
2023-08-07 08:45:00,81.3 °F
2023-08-07 08:50:00,82 °F
2023-08-07 08:55:00,82.5 °F
2023-08-07 09:00:00,81 °F
2023-08-07 09:05:00,82 °F
2023-08-07 09:20:00,82.5 °F
2023-08-07 09:25:00,81 °F
2023-08-07 09:30:00,82 °F
2023-08-07 09:45:00,82.5 °F
2023-08-07 09:50:00,81 °F
2023-08-07 09:55:00,82 °F
2023-08-07 10:00:00,81 °F
2023-08-07 10:05:00,80 °F
2023-08-07 10:10:00,81 °F
2023-08-07 10:15:00,81.7 °F
2023-08-07 10:20:00,81 °F
2023-08-07 10:25:00,80.5 °F
2023-08-07 10:35:00,81.5 °F
2023-08-07 10:40:00,80 °F
2023-08-07 10:45:00,81 °F
2023-08-07 10:50:00,82 °F
2023-08-07 10:55:00,81 °F
2023-08-07 11:00:00,80 °F
2023-08-07 11:05:00,81 °F
2023-08-07 11:10:00,81.5 °F
2023-08-07 11:20:00,80.5 °F
2023-08-07 11:30:00,81.5 °F
2023-08-07 11:35:00,80 °F
2023-08-07 11:40:00,81 °F
2023-08-07 11:45:00,82 °F
2023-08-07 11:50:00,81 °F
2023-08-07 11:55:00,80.5 °F
2023-08-07 12:05:00,81.5 °F
2023-08-07 12:10:00,80 °F
2023-08-07 12:15:00,81 °F
2023-08-07 12:20:00,82 °F
2023-08-07 12:25:00,81 °F
2023-08-07 12:30:00,80.5 °F
2023-08-07 12:40:00,82 °F
2023-08-07 12:45:00,81 °F
2023-08-07 12:50:00,80 °F
2023-08-07 12:55:00,81 °F
2023-08-07 13:00:00,81.5 °F
2023-08-07 13:10:00,80.5 °F
2023-08-07 13:20:00,81.5 °F
2023-08-07 13:30:00,80 °F
2023-08-07 13:35:00,81 °F
2023-08-07 13:40:00,82 °F
2023-08-07 13:45:00,81 °F
2023-08-07 13:55:00,80.5 °F
2023-08-07 14:05:00,81.5 °F
2023-08-07 14:15:00,80.5 °F
2023-08-07 14:25:00,82 °F
2023-08-07 14:30:00,81 °F
2023-08-07 14:40:00,80.5 °F
2023-08-07 14:50:00,82 °F
2023-08-07 14:55:00,81 °F
2023-08-07 15:10:00,80.5 °F
2023-08-07 15:15:00,82 °F
2023-08-07 15:20:00,81 °F
2023-08-07 15:40:00,80.5 °F
2023-08-07 15:45:00,82 °F
2023-08-07 15:50:00,81 °F
2023-08-07 16:10:00,82 °F
2023-08-07 16:25:00,82.5 °F
2023-08-07 16:35:00,81 °F
2023-08-07 16:40:00,82 °F
2023-08-07 16:50:00,83 °F
2023-08-07 16:55:00,82 °F
2023-08-07 17:05:00,81 °F
2023-08-07 17:10:00,82 °F
2023-08-07 17:20:00,82.5 °F
2023-08-07 17:30:00,81 °F
2023-08-07 17:35:00,82 °F
2023-08-07 17:45:00,82.5 °F
2023-08-07 17:55:00,81 °F
2023-08-07 18:00:00,82 °F
2023-08-07 18:10:00,81 °F
2023-08-07 18:45:00,80 °F
2023-08-07 18:50:00,81 °F
2023-08-07 18:55:00,82 °F
2023-08-07 19:00:00,81 °F
2023-08-07 19:15:00,80.3 °F
2023-08-07 19:20:00,81 °F
2023-08-07 19:25:00,82 °F
2023-08-07 19:55:00,82.5 °F
2023-08-07 20:05:00,81 °F
2023-08-07 20:10:00,82 °F
2023-08-07 20:20:00,82.5 °F
2023-08-07 20:30:00,81 °F
2023-08-07 20:35:00,82 °F
2023-08-07 20:45:00,82.5 °F
2023-08-07 20:50:00,81 °F
2023-08-07 20:55:00,82 °F
2023-08-07 21:05:00,82.5 °F
2023-08-07 21:10:00,81 °F
2023-08-07 21:15:00,82 °F
2023-08-07 21:25:00,83 °F
2023-08-07 21:30:00,82 °F
2023-08-07 21:35:00,81 °F
2023-08-07 21:40:00,82 °F
2023-08-07 21:50:00,82.5 °F
2023-08-07 22:00:00,81.5 °F
2023-08-07 22:15:00,82.5 °F
2023-08-07 22:20:00,81 °F
2023-08-07 22:25:00,82 °F
2023-08-07 22:35:00,82.5 °F
2023-08-07 22:40:00,81 °F
2023-08-07 22:45:00,82 °F
2023-08-07 23:00:00,82.5 °F
2023-08-07 23:05:00,81 °F
2023-08-07 23:10:00,82 °F
2023-08-07 23:30:00,82.5 °F
2023-08-07 23:40:00,81 °F
2023-08-07 23:45:00,82 °F
2023-08-08 00:00:00,83 °F
2023-08-08 00:05:00,82.3 °F
2023-08-08 00:10:00,81 °F
2023-08-08 00:20:00,82 °F
2023-08-08 00:40:00,82.5 °F
2023-08-08 00:50:00,81 °F
2023-08-08 00:55:00,82 °F
2023-08-08 01:20:00,82.5 °F
2023-08-08 01:25:00,81 °F
2023-08-08 01:35:00,82 °F
2023-08-08 02:00:00,82.5 °F
2023-08-08 02:05:00,81 °F
2023-08-08 02:15:00,82 °F
2023-08-08 02:40:00,82.5 °F
2023-08-08 02:45:00,81 °F
2023-08-08 02:55:00,82 °F
2023-08-08 03:25:00,82.5 °F
2023-08-08 03:30:00,81 °F
2023-08-08 03:40:00,82 °F
2023-08-08 04:25:00,82.5 °F
2023-08-08 04:35:00,81 °F
2023-08-08 04:45:00,82 °F
2023-08-08 05:30:00,82.5 °F
2023-08-08 05:35:00,82.5 °F
2023-08-08 05:40:00,82.6 °F
2023-08-08 05:45:00,82.5 °F
2023-08-08 08:50:00,83.5 °F
2023-08-08 08:55:00,82 °F
2023-08-08 09:00:00,83 °F
2023-08-08 09:05:00,82.3 °F
2023-08-08 09:10:00,81 °F
2023-08-08 09:20:00,80.5 °F
2023-08-08 09:25:00,82 °F
2023-08-08 09:30:00,81 °F
2023-08-08 09:35:00,80.5 °F
2023-08-08 09:45:00,81.5 °F
2023-08-08 09:55:00,80.5 °F
2023-08-08 10:00:00,82 °F
2023-08-08 10:05:00,81 °F
2023-08-08 10:10:00,80 °F
2023-08-08 10:15:00,81 °F
2023-08-08 10:20:00,82 °F
2023-08-08 10:25:00,81 °F
2023-08-08 10:30:00,80.5 °F
2023-08-08 10:40:00,81.5 °F
2023-08-08 10:45:00,80 °F
2023-08-08 10:50:00,81 °F
2023-08-08 10:55:00,81.5 °F
2023-08-08 11:05:00,80.5 °F
2023-08-08 11:15:00,81.5 °F
2023-08-08 11:20:00,80.3 °F
2023-08-08 11:25:00,81 °F
2023-08-08 11:30:00,81.5 °F
2023-08-08 11:40:00,80.5 °F
2023-08-08 11:50:00,81.5 °F
2023-08-08 11:55:00,80 °F
2023-08-08 12:00:00,81 °F
2023-08-08 12:05:00,82 °F
2023-08-08 12:10:00,81 °F
2023-08-08 12:15:00,80.5 °F
2023-08-08 12:25:00,81.5 °F
2023-08-08 12:30:00,80 °F
2023-08-08 12:35:00,81 °F
2023-08-08 12:40:00,82 °F
2023-08-08 12:45:00,81 °F
2023-08-08 12:50:00,80 °F
2023-08-08 12:55:00,81 °F
2023-08-08 13:00:00,82 °F
2023-08-08 13:05:00,81 °F
2023-08-08 13:10:00,80.5 °F
2023-08-08 13:15:00,82 °F
2023-08-08 13:20:00,81 °F
2023-08-08 13:25:00,80 °F
2023-08-08 13:30:00,81 °F
2023-08-08 13:35:00,82 °F
2023-08-08 13:40:00,81 °F
2023-08-08 13:45:00,80 °F
2023-08-08 13:50:00,81 °F
2023-08-08 13:55:00,81.5 °F
2023-08-08 14:05:00,80 °F
2023-08-08 14:10:00,81 °F
2023-08-08 14:15:00,81.5 °F
2023-08-08 14:25:00,80.5 °F
2023-08-08 14:35:00,81.5 °F
2023-08-08 14:45:00,80 °F
2023-08-08 14:50:00,81 °F
2023-08-08 14:55:00,81.5 °F
2023-08-08 15:05:00,80 °F
2023-08-08 15:10:00,81 °F
2023-08-08 15:15:00,82 °F
2023-08-08 15:20:00,81 °F
2023-08-08 15:25:00,80 °F
2023-08-08 15:30:00,81 °F
2023-08-08 15:35:00,82 °F
2023-08-08 15:40:00,81 °F
2023-08-08 15:55:00,80.5 °F
2023-08-08 16:00:00,82 °F
2023-08-08 16:05:00,81 °F
2023-08-08 16:15:00,80.5 °F
2023-08-08 16:25:00,81.5 °F
2023-08-08 16:40:00,80.5 °F
2023-08-08 16:45:00,82 °F
2023-08-08 16:50:00,81 °F
2023-08-08 17:05:00,82 °F
2023-08-08 17:20:00,82.5 °F
2023-08-08 17:35:00,81.5 °F
2023-08-08 17:45:00,83 °F
2023-08-08 17:50:00,82 °F
2023-08-08 18:00:00,81.5 °F
2023-08-08 18:10:00,83 °F
2023-08-08 18:45:00,82 °F
2023-08-08 19:00:00,81 °F
2023-08-08 19:25:00,80.5 °F
2023-08-08 19:30:00,80.5 °F
2023-08-08 19:35:00,82 °F
2023-08-08 19:50:00,82.5 °F
2023-08-08 19:55:00,81 °F
2023-08-08 20:00:00,82 °F
2023-08-08 20:10:00,83 °F
2023-08-08 21:30:00,83.5 °F
2023-08-08 21:35:00,82 °F
2023-08-08 21:45:00,81.5 °F
2023-08-08 21:55:00,83 °F
2023-08-08 22:25:00,82 °F
2023-08-08 22:30:00,81 °F
2023-08-08 22:35:00,82 °F
2023-08-08 22:45:00,83 °F
2023-08-08 23:25:00,82 °F
2023-08-08 23:50:00,81.3 °F
2023-08-08 23:55:00,82 °F
2023-08-09 00:25:00,82.5 °F
2023-08-09 00:30:00,83 °F
2023-08-09 00:35:00,82.5 °F
2023-08-09 03:35:00,84 °F
2023-08-09 03:40:00,83 °F
2023-08-09 03:45:00,82 °F
2023-08-09 04:10:00,81 °F
2023-08-09 04:15:00,82 °F
2023-08-09 05:00:00,83 °F
2023-08-09 08:10:00,84 °F
2023-08-09 08:15:00,83 °F
2023-08-09 08:20:00,83.5 °F
2023-08-09 08:40:00,82 °F
2023-08-09 09:05:00,81 °F
2023-08-09 09:40:00,80.5 °F
2023-08-09 10:00:00,82 °F
2023-08-09 11:10:00,82.5 °F
2023-08-09 11:15:00,83 °F
2023-08-09 12:30:00,83.6 °F
2023-08-09 12:45:00,83 °F
2023-08-09 13:00:00,82 °F
2023-08-09 13:35:00,81 °F
2023-08-09 13:40:00,81.5 °F
2023-08-09 14:55:00,80.3 °F
2023-08-09 15:00:00,81 °F
2023-08-09 15:05:00,80.5 °F
2023-08-09 15:30:00,82 °F
2023-08-09 16:00:00,81.3 °F
2023-08-09 17:40:00,82 °F
2023-08-09 18:45:00,81 °F
2023-08-09 18:55:00,80 °F
2023-08-09 19:00:00,81 °F
2023-08-09 19:05:00,82 °F
2023-08-09 19:35:00,83 °F
2023-08-09 21:25:00,83.5 °F
2023-08-09 21:35:00,82 °F
2023-08-09 21:50:00,81.5 °F
2023-08-09 22:00:00,83 °F
